"created_at","tweet_user_id","followers_count","country","name","coordinates","place_type","text","hashtag","game"
"2019-05-09 03:24:13","49079131","37609","Vietnam","Hai Phong","[[[106.400608, 20.597857], [106.400608, 21.020233], [107.109708, 21.020233], [107.109708, 20.597857]]]","admin","O que você estava fazendo enquanto o Ranger salvava o cenário?",NULL,"LeagueOfLegends"
"2019-05-09 09:53:02","394663710","556","España","A Coruña","[[[-8.471284, 43.301377], [-8.471284, 43.389945], [-8.374342, 43.389945], [-8.374342, 43.301377]]]","city","Que vergüenza",NULL,"Fortnite"
"2019-05-09 10:22:51","1729572241","182","Uruguay","Montevideo","[[[-56.430439, -34.937896], [-56.430439, -34.701599], [-56.029341, -34.701599], [-56.029341, -34.937896]]]","admin","😪",NULL,"Fortnite"
"2019-05-09 10:58:10","258797839","835","United Kingdom","Ealing","[[[-0.351597, 51.491866], [-0.351597, 51.537638], [-0.243263, 51.537638], [-0.243263, 51.491866]]]","city","I may just have to get more into it this month stil",NULL,"Fortnite"
"2019-05-10 05:34:59","3846715811","318","Brazil","Sao Paulo","[[[-46.826039, -24.008814], [-46.826039, -23.356792], [-46.365052, -23.356792], [-46.365052, -24.008814]]]","city","Investimento em players pra que né Brasil",NULL,"LeagueOfLegends"
"2019-05-09 13:42:51","1014459451514990592","166","United Kingdom","Kensington","[[[-0.228589, 51.477225], [-0.228589, 51.530348], [-0.149791, 51.530348], [-0.149791, 51.477225]]]","city","Bruh I am laughing so loud, we are RIDICULOUS when we play together bro I miss playin with u so much! 
Drop ya boi… https://t.co/K7ZXJ0GNZo",NULL,"Fortnite"
"2019-05-09 14:28:32","342017193","394","España","Cájar","[[[-3.581622, 37.117295], [-3.581622, 37.142327], [-3.556659, 37.142327], [-3.556659, 37.117295]]]","city","Unaaaa mierdaaa",NULL,"Fortnite"
"2019-05-09 14:49:48","508170606","438","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Role restriction in competitive mode @PlayOverwatch pls 😩",NULL,"overwatch"
"2019-05-09 15:41:56","255115010","301","United Kingdom","East Midlands","[[[-2.034105, 51.977226], [-2.034105, 53.616356], [0.357994, 53.616356], [0.357994, 51.977226]]]","admin","Found ya! https://t.co/jFnm87O2Xs",NULL,"Fortnite"
"2019-05-09 15:46:47","3094918400","290","Malaysia","Batu","[[[101.559563, 3.199828], [101.559563, 3.389457], [101.739262, 3.389457], [101.739262, 3.199828]]]","city","Takleh bayang 🤢",NULL,"ApexLegends"
"2019-05-09 16:15:14","3226625082","154","United States","Casa Grande","[[[-111.791608, 32.858246], [-111.791608, 32.992892], [-111.670779, 32.992892], [-111.670779, 32.858246]]]","city","This shit replaced the OG shotgun not liking season 9 ...",NULL,"Fortnite"
"2019-05-09 16:17:47","3080831349","1375","Brasil","Itaboraí","[[[-43.061058, -22.872971], [-43.061058, -22.63442], [-42.733672, -22.63442], [-42.733672, -22.872971]]]","city","KKKKKKKK",NULL,"CSGO"
"2019-05-09 17:18:12","949875104271486976","51","México","Benito Juárez","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]","city","John wick!!??",NULL,"Fortnite"
"2019-05-10 03:00:18","210594330","938","United States","North Dakota","[[[-104.048915, 45.935021], [-104.048915, 49.000693], [-96.554508, 49.000693], [-96.554508, 45.935021]]]","admin","↘ Go checc her out ↙",NULL,"Fortnite"
"2019-05-10 03:42:37","344922097","131","United States","Fairmont","[[[-80.188998, 39.449914], [-80.188998, 39.506395], [-80.104137, 39.506395], [-80.104137, 39.449914]]]","city","@WVHillbilly6969",NULL,"Fortnite"
"2019-05-10 04:46:32","92199839","77","United States","Citrus Ridge","[[[-81.719317, 28.330218], [-81.719317, 28.397495], [-81.657134, 28.397495], [-81.657134, 28.330218]]]","city","@COMAKAZ3",NULL,"Fortnite"
"2019-05-10 04:47:44","92199839","77","United States","Citrus Ridge","[[[-81.719317, 28.330218], [-81.719317, 28.397495], [-81.657134, 28.397495], [-81.657134, 28.330218]]]","city","@COMAKAZ3",NULL,"Fortnite"
"2019-05-10 05:44:15","81271019","604","Indonesia","Serpong","[[[106.663609, -6.344326], [106.663609, -6.270266], [106.714597, -6.270266], [106.714597, -6.344326]]]","city","me irl",NULL,"dota2"
"2019-05-10 21:23:05","940952782990954496","108","United Arab Emirates","Abu Dhabi","[[[51.293874, 22.626139], [51.293874, 25.163959], [56.017546, 25.163959], [56.017546, 22.626139]]]","admin","even the girls in my class eat infront of us n sip juice lmao",NULL,"Fortnite"
"2019-05-10 07:06:03","1032653884257390593","15","United Kingdom","Hemel Hempstead","[[[-0.514092, 51.72224], [-0.514092, 51.782319], [-0.421047, 51.782319], [-0.421047, 51.72224]]]","city","Nice",NULL,"Fortnite"
"2019-05-10 09:17:27","3184750456","8543","España","España","[[[-18.160695, 27.63775], [-18.160695, 43.790388], [4.327985, 43.790388], [4.327985, 27.63775]]]","country","C VIENE #MSI2019 
#LeagueOfLegends https://t.co/60kok5kfq7","['MSI2019', 'LeagueOfLegends']","LeagueOfLegends"
"2019-05-10 17:49:44","49079131","37609","Vietnam","Hanoi","[[[105.290653, 20.564095], [105.290653, 21.385226], [106.020197, 21.385226], [106.020197, 20.564095]]]","admin","Quem aí apostou na g2 vs SKt?",NULL,"LeagueOfLegends"
"2019-05-09 02:42:57","1090735182859169793","7","United States","Olga","[[[-81.723699, 26.70091], [-81.723699, 26.711623], [-81.706092, 26.711623], [-81.706092, 26.70091]]]","city","I’m gonna wake up at 4:30 am to play season nine in the morning if that doesn’t show dedication I don’t know what w… https://t.co/IrMjxAb79Y",NULL,"Fortnite"
"2019-05-09 12:22:12","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Más skins del pase de batalla
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges… https://t.co/y3lYBRQGc6","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges']","Fortnite"
"2019-05-09 12:25:54","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Camuflajes que llegaran pronto
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges… https://t.co/90EFcyw9Mi","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges']","Fortnite"
"2019-05-10 10:42:14","424361960","70","United Kingdom","Preston","[[[-2.775262, 53.74809], [-2.775262, 53.800092], [-2.628013, 53.800092], [-2.628013, 53.74809]]]","city","Wow g2 smash #msi #LeagueOfLegends","['msi', 'LeagueOfLegends']","LeagueOfLegends"
"2019-05-09 12:15:46","1082052178687262727","38","Deutschland","Köln","[[[6.772567, 50.830287], [6.772567, 51.084947], [7.162373, 51.084947], [7.162373, 50.830287]]]","city","FORTNITE SEASON 9!!! 

LIVE! 

https://t.co/BxrYR95ozG.

kommt alle vorbei! ich freu mich schon auf euch!… https://t.co/qHmhURVCqx",NULL,"Fortnite"
"2019-05-10 19:54:43","80042553","1731","United States","Georgia","[[[-85.605166, 30.355644], [-85.605166, 35.000771], [-80.742567, 35.000771], [-80.742567, 30.355644]]]","admin","#JohnWick in a black suit in #Fortnite. Happy Pappy 😁 Clubhouse run","['JohnWick', 'Fortnite']","Fortnite"
"2019-05-09 01:20:15","2871271951","8921","Canada","Barrie","[[[-79.746259, 44.318131], [-79.746259, 44.424395], [-79.603434, 44.424395], [-79.603434, 44.318131]]]","city","New map coming soon to #Fortnite !? 👀","['Fortnite']","Fortnite"
"2019-05-09 01:39:36","825029616918204416","29","United States","San Antonio","[[[-98.778559, 29.141956], [-98.778559, 29.693046], [-98.302744, 29.693046], [-98.302744, 29.141956]]]","city","18 oz #Fortnite #hydrosportbottle. Order yours at my #etsyshop #gingershippieshack 

#fortnite #memes #meme… https://t.co/mp3OQFRNAY","['Fortnite', 'hydrosportbottle', 'etsyshop', 'gingershippieshack', 'fortnite', 'memes', 'meme']","Fortnite"
"2019-05-09 02:17:47","736649979461242880","586","United States","Queens","[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]","city","I really hope Greasy Grove is freed tomorrow man #Fortnite","['Fortnite']","Fortnite"
"2019-05-09 01:16:07","1268839860","357","United States","Pinole","[[[-122.318091, 37.973198], [-122.318091, 38.015067], [-122.245122, 38.015067], [-122.245122, 37.973198]]]","city","Trash @ Apex pt. 2
Bless heavy extended mags 😂😅 #ApexLegends
Watch Live at https://t.co/5xP9AC1wwZ 🤗 https://t.co/lsOQZdWUwK","['ApexLegends']","ApexLegends"
"2019-05-09 12:28:23","66167127","151","France","Chessy","[[[2.747662, 48.854587], [2.747662, 48.889152], [2.791803, 48.889152], [2.791803, 48.854587]]]","city","When #Disney meets #Dota2 @ Disneyland Paris https://t.co/BPcGebBYMj","['Disney', 'Dota2']","dota2"
"2019-05-09 12:29:42","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Todo lo nuevo que viene en Fortnite 
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop… https://t.co/b9g0e4tSkN","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop']","Fortnite"
"2019-05-09 02:56:39","1029425474710241281","41","United States","East Harlem","[[[-73.95574, 40.780936], [-73.95574, 40.820416], [-73.913767, 40.820416], [-73.913767, 40.780936]]]","neighborhood","Edits really smooth and so is my shot #Fortnite #creative https://t.co/Bj3cQGvoay","['Fortnite', 'creative']","Fortnite"
"2019-05-09 03:30:21","985917161892995073","21","Ecuador","Quito","[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]","city","Ya quiero que sea mañana. 😍😍😍 
NUEVA TEMPORADA •~•
#FORTNITE","['FORTNITE']","Fortnite"
"2019-05-09 02:31:50","578569696","259","United States","Nashville","[[[-87.022482, 35.994568], [-87.022482, 36.405448], [-86.560616, 36.405448], [-86.560616, 35.994568]]]","city","https://t.co/CJxk2VrSJW 
I’m live now ! Please support :) click the link say hello watchbfor like a second I don’t… https://t.co/YGCCtnxiSt",NULL,"Fortnite"
"2019-05-09 07:29:52","866483948804689920","185","Australia","Cairns","[[[145.650457, -17.038659], [145.650457, -16.722394], [145.783432, -16.722394], [145.783432, -17.038659]]]","city","Now streaming #ApexLegends on #twitch
#notapro lol
https://t.co/A1gYLbUd6N","['ApexLegends', 'twitch', 'notapro']","ApexLegends"
"2019-05-09 08:00:34","16245889","1084","United States","Queens","[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]","city","Its time!! Get to downloading!!! #FortniteSeason9 #Fortnite","['FortniteSeason9', 'Fortnite']","Fortnite"
"2019-05-09 08:01:00","29262265","682","United States","Anaheim","[[[-118.017789, 33.788913], [-118.017789, 33.896813], [-117.684389, 33.896813], [-117.684389, 33.788913]]]","city","OKAY BUT SEASON 9 AND ROX (?) LOOKS AMAZING AND THERES A MECHANICAL FLOATING CAT AND SHE HAS DUAL AXES. #fortnite","['fortnite']","Fortnite"
"2019-05-09 03:41:44","1053313950618574848","286","United States","Monroe","[[[-122.047719, 47.821674], [-122.047719, 47.898082], [-121.926998, 47.898082], [-121.926998, 47.821674]]]","city","Yo yo yo! It’s Mikeyy Slayz coming at ya with the “waves” tonight. COME thru. Support! &amp; Have a great time! 🙏🏻👍🏻🤘🏻🔥… https://t.co/jskdwmzBfn",NULL,"Fortnite"
"2019-05-09 02:41:40","3236856743","12","Magyarország","Budapest","[[[18.925169, 47.349448], [18.925169, 47.613013], [19.334487, 47.613013], [19.334487, 47.349448]]]","city","The new Havana map is perfect for snipers! I love it! And ofc widow is the best. #overwatch #playoverwatch… https://t.co/i8fPhydPWY","['overwatch', 'playoverwatch']","overwatch"
"2019-05-09 04:38:02","1121644859570315264","11","United States","Beaumont","[[[-94.233379, 29.989715], [-94.233379, 30.184121], [-94.023888, 30.184121], [-94.023888, 29.989715]]]","city","Boogie bombs are insane🐐 I’ve been away for a long ass min buh I’m back don’t worry🥺🤫 #boogiebomb #fortnite #gaming… https://t.co/wY4rDvIlVj","['boogiebomb', 'fortnite', 'gaming']","Fortnite"
"2019-05-09 05:19:19","1061783966380969985","143","United States","Illinois","[[[-91.51308, 36.970298], [-91.51308, 42.508303], [-87.019935, 42.508303], [-87.019935, 36.970298]]]","admin","Im thinking about gifting subs.  Join my channel.  

#gift #streamer #pro #twitch #fortnite #arena

https://t.co/xvQK7w4A6x","['gift', 'streamer', 'pro', 'twitch', 'fortnite', 'arena']","Fortnite"
"2019-05-09 06:18:44","989380063647944706","64","United States","College Park","[[[-76.965596, 38.971053], [-76.965596, 39.022888], [-76.903378, 39.022888], [-76.903378, 38.971053]]]","city","@FortniteGame can you stop making challenges requiring me to have friends? Like it hurts a little #fortnite #FortniteBattleRoyale","['fortnite', 'FortniteBattleRoyale']","Fortnite"
"2019-05-09 06:21:02","1599874838","142","United States","Burleson","[[[-97.383285, 32.470102], [-97.383285, 32.571893], [-97.222374, 32.571893], [-97.222374, 32.470102]]]","city","Last Dub of Season 8.. #FortniteSeason9 Begins tomorrow! 💪🏼👏🏼🤩🎊 

#marvel @prattprattpratt #supportsmallstreamers… https://t.co/RBi5qPs233","['FortniteSeason9', 'marvel', 'supportsmallstreamers']","Fortnite"
"2019-05-09 02:42:38","221251065","234","United States","Phoenix","[[[-112.323914, 33.29026], [-112.323914, 33.815465], [-111.925439, 33.815465], [-111.925439, 33.29026]]]","city","I DID IT FOR THE ROCK!
I DID IT FOR THE PEOPLE!

#ApexLegends #ApexClips","['ApexLegends', 'ApexClips']","ApexLegends"
"2019-05-09 08:20:01","192016414","702","United States","Kentucky","[[[-89.57151, 36.497129], [-89.57151, 39.147359], [-81.964971, 39.147359], [-81.964971, 36.497129]]]","admin","DONT FORGET TO USE CODE     NATE-HAM in the fortnite item shop for season 9! #Fortnite","['Fortnite']","Fortnite"
"2019-05-09 05:23:34","404526762","1551","United States","Los Angeles","[[[-118.668404, 33.704538], [-118.668404, 34.337041], [-118.155409, 34.337041], [-118.155409, 33.704538]]]","city","This dVa cosplay i guess...

———————————————
#cosplay #dva #overwatch #overwatchcosplay #dvacosplay #meka #makeup… https://t.co/Quo4JJZrUV","['cosplay', 'dva', 'overwatch', 'overwatchcosplay', 'dvacosplay', 'meka', 'makeup']","overwatch"
"2019-05-09 09:19:46","3248334788","183","United States","Pennsylvania","[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]","admin","Severs are UP #Fortnite","['Fortnite']","Fortnite"
"2019-05-09 10:24:20","1094746222563414016","169","Australia","Sydney","[[[150.520929, -34.118347], [150.520929, -33.578141], [151.343021, -33.578141], [151.343021, -34.118347]]]","city","Skins are ***** #Fortnite .","['Fortnite']","Fortnite"
"2019-05-09 09:23:09","637416660","2377","United Kingdom","Newtownards","[[[-5.72383, 54.573895], [-5.72383, 54.612546], [-5.655293, 54.612546], [-5.655293, 54.573895]]]","city","Tbf the META was pump shotguns. They were OP #fortnite","['fortnite']","Fortnite"
"2019-05-09 10:40:18","555520981","1095","United States","Millsboro","[[[-75.322961, 38.565275], [-75.322961, 38.604236], [-75.267365, 38.604236], [-75.267365, 38.565275]]]","city","It does kinda suck not getting the 5 free tiers I bought the 25$ bundle I’m only tier 26 could had been tier 30 lik… https://t.co/PLi9iMXZvX",NULL,"Fortnite"
"2019-05-09 08:59:39","1092683913141645313","17","United States","Homer Glen","[[[-87.978966, 41.54875], [-87.978966, 41.614145], [-87.909196, 41.614145], [-87.909196, 41.54875]]]","city","My goal for season 9 is to quit running with randoms. #fortnite","['fortnite']","Fortnite"
"2019-05-09 09:05:27","1478485176","114","New Zealand","Lower Hutt City","[[[174.847848, -41.436822], [174.847848, -41.132751], [175.087093, -41.132751], [175.087093, -41.436822]]]","city","Who cares about pump shotgun, that 27 headshot ass gun. Thank you @FortniteGame 

#Fortnite","['Fortnite']","Fortnite"
"2019-05-09 09:12:11","23169955","318","Australia","Geelong","[[[144.290649, -38.216797], [144.290649, -38.048005], [144.448279, -38.048005], [144.448279, -38.216797]]]","city","The Bearded Bro  @FortniteGame @thesquatingdog #DogSquad #FortniteBR #Fortnite #BeardedBro https://t.co/3RIBGL3GAB","['DogSquad', 'FortniteBR', 'Fortnite', 'BeardedBro']","Fortnite"
"2019-05-09 08:31:22","1123999652460867587","17","Spain","Barcelona","[[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]","city","🔴 Nuevos desplazamientos

“Rebufos

Desplazaos rápidamente por las distintas ubicaciones en rebufo, el nuevo sistem… https://t.co/v6snDe5dHu",NULL,"Fortnite"
"2019-05-09 08:42:51","23169955","318","Australia","Geelong","[[[144.290649, -38.216797], [144.290649, -38.048005], [144.448279, -38.048005], [144.448279, -38.216797]]]","city","@Loserfruit got her own skin ?

#fortnite #SEASON9BATTLEPASS https://t.co/hVFB0XIgWP","['fortnite', 'SEASON9BATTLEPASS']","Fortnite"
"2019-05-09 10:48:28","279404232","430","Dominican Republic","anto Domingo de Guzmán","[[[-69.996319, 18.424798], [-69.996319, 18.546752], [-69.860465, 18.546752], [-69.860465, 18.424798]]]","city","La temporada 9 de fortnite ha llegado!!!😍🤖
.
.
#Fortnite #Season9IsHere #Season9Fortnite #BattlePass #NewBattlePass… https://t.co/hmU2UWYLQo","['Fortnite', 'Season9IsHere', 'Season9Fortnite', 'BattlePass', 'NewBattlePass']","Fortnite"
"2019-05-09 08:08:34","234526497","451360","United States","Arkansas","[[[-94.61771, 33.004106], [-94.61771, 36.499767], [-89.644838, 36.499767], [-89.644838, 33.004106]]]","admin","Season 9 map in #Fortnite #NeoTilted https://t.co/iWbqJVOErg","['Fortnite', 'NeoTilted']","Fortnite"
